Sample	A1	B2	B3	B4	B5	B6	B8	C1	C3	A2	C4	C5	C6	C8	D1	D2	D3	D4	D5	A3	D6	D7	D8	A4	A5	A6	A7	A8
group	pea-minced	soy-minced	soy-minced	soy-fibrous	soy-fibrous	soy-minced	soy-minced	soy-fibrous	soy-fibrous	pea-minced	soy-fibrous	soy-fibrous	soy-fibrous	soy-fibrous	pea-minced	pea-fibrous	pea-fibrous	pea-fibrous	pea-minced	pea-minced	pea-fibrous	pea-fibrous	pea-fibrous	pea-minced	pea-minced	pea-minced	pea-minced	pea-minced
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Weissella	0	0	0	0.000236742424242424	0	0.00809716599190283	0	0	0.0065415244596132	0	0.173374613003096	0.00533707865168539	0	0	0	0	0.796078431372549	0	0	0	0	0.000992063492063492	0	0.0118515205724508	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Companilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000992063492063492	0	0	0	0	0	0.00253807106598985
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Globicatella	0.000202142712755205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus	0.0040428542551041	0	0	0.00852272727272727	0	0	0	0	0.00199089874857793	0	0	0.000280898876404494	0	0	0	0	0.1	0.00527240773286467	0	0	0	0.0446428571428571	0.000980392156862745	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Tetragenococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Floricoccus	0.00040428542551041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.0299171214877704	0	0.000168010752688172	0.0201231060606061	0	0	0	0.00907150480256137	0.000284414106939704	0	0	0.0303370786516854	0	0	0	0	0	0	0	0	0	0	0.00294117647058824	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus	0.0181928441479685	0	0.000336021505376344	0.00189393939393939	0.00241351568785197	0.000149947518368571	0	0	0	0.000403958796202787	0.0123839009287926	0.0460674157303371	0	0.000194741966893866	0.00146986771190593	0	0	0.00175746924428822	0	0.000789577575996842	0	0	0	0.0152057245080501	0	0.000706838664074925	0.0028169014084507	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Vagococcaceae|Vagococcus	0.00141499898928644	0	0.000336021505376344	0	0	0	0	0	0	0	0	0	0	0.000584225900681597	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium	0.00121285627653123	0	0	0.00142045454545455	0	0.000149947518368571	0	0.0101387406616862	0	0.000605938194304181	0	0.00533707865168539	0	0	0.000734933855952964	0	0	0	0	0	0	0	0	0.102415026833631	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Listeriaceae|Listeria	0	0	0	0.000236742424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Listeriaceae|Brochothrix	0	0.000492610837438424	0.00352822580645161	0	0	0	0.0228772547294325	0	0	0.0141385578670976	0	0.0575842696629214	0.0316780821917808	0.0276533592989289	0.0389514943655071	0	0	0	0	0.00513225424397947	0	0	0	0.187388193202147	0	0.0459445131648701	0	0.00338409475465313
Bacteria|Firmicutes|Bacilli|Exiguobacterales|Exiguobacteraceae|Exiguobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Kurthia	0.0153628461693956	0	0	0.0078125	0	0	0	0	0	0.000605938194304181	0	0	0	0.00155793573515093	0.00171484566389025	0	0	0.00175746924428822	0	0	0	0	0.000980392156862745	0.000447227191413238	0	0.00424103198444955	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Lysinibacillus	0.0648878107944209	0	0	0	0	0	0	0	0	0	0.00928792569659443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|NA	0.00707499494643218	0	0	0.000946969696969697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planomicrobium	0	0	0	0	0	0	0	0	0	0	0.00619195046439629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Macrococcus	0.0361835455831817	0	0	0.0123106060606061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123022847100176	0	0.000394788787998421	0	0	0.00196078431372549	0.00111806797853309	0	0	0	0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Staphylococcus	0.00141499898928644	0	0	0.000236742424242424	0	0.000299895036737142	0	0.0933831376734258	0.000568828213879408	0	0	0.000561797752808989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Brevibacillales|Brevibacillaceae|Brevibacillus	0	0	0	0	0	0.000599790073474284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Paenibacillales|Paenibacillaceae|Cohnella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Paenibacillales|Paenibacillaceae|Paenibacillus	0	0	0	0	0	0.000299895036737142	0	0	0	0	0	0.000280898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Paenibacillales|Paenibacillaceae|Saccharibacillus	0	0	0	0.000236742424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Erysipelothrix	0	0	0	0.00307765151515152	0	0	0	0.00213447171824973	0	0	0.00928792569659443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39	0	0	0	0	0	0	0	0	0.000284414106939704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Cyanobacteria|Vampirivibrionia|Obscuribacterales|Obscuribacteraceae|Obscuribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae|Acholeplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|NA|NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Sporomusaceae|Pelosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123696766213112	0	0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Mitsuokella	0	0	0	0	0	0	0	0	0	0	0	0.00112359550561798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Dialister	0	0	0	0	0	0	0	0	0	0	0	0.000561797752808989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae|Megasphaera	0	0	0	0	0	0	0	0	0	0	0	0.00252808988764045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Salinisphaerales|Solimonadaceae|Nevskia	0	0	0	0.00142045454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae|Dokdonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Lysobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas	0	0	0.00100806451612903	0.0068655303030303	0	0	0.00571931368235812	0.0064034151547492	0.000853242320819113	0.0515047465158554	0.00309597523219814	0.00196629213483146	0	0.00136319376825706	0.00269475747182754	0	0	0	0	0.0019739439399921	0	0	0	0.00715563506261181	0	0.0233256759144725	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Xanthomonas	0.279967657165959	0	0	0	0	0	0	0	0	0	0	0.00337078651685393	0	0	0	0	0	0	0	0	0	0	0	0.00491949910554562	0	0	0.000938967136150235	0
Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylomonadaceae|Methylovulum	0	0	0	0.00118371212121212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	0.00363856882959369	0.119211822660099	0.217573924731183	0.0298295454545455	0.0474658085277554	0.0103463787674314	0.186537615486142	0.192102454642476	0.00881683731513083	0.352454049686932	0.0464396284829721	0.0286516853932584	0.00599315068493151	0.138851022395326	0.250122488975992	0.00403225806451613	0	0	0	0.0971180418476115	0	0	0	0.194543828264758	0	0.202155857925429	0.211267605633803	0.0397631133671743
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|NA|NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Cardiobacteriales|Wohlfahrtiimonadaceae|Ignatzschineria	0	0	0	0	0	0	0	0	0	0	0	0.00112359550561798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Diplorickettsiales|Diplorickettsiaceae|Aquicella	0	0	0	0.000473484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Gammaproteobacteria_Incertae_Sedis|Unknown_Family|Acidibacter	0	0	0	0.000473484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|PLTA13|PLTA13|PLTA13	0.000202142712755205	0	0	0.000710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Coxiellales|Coxiellaceae|Coxiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Halomonadaceae|Carnimonas	0	0	0	0	0	0	0	0	0.00113765642775882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Halomonadaceae|Halomonas	0	0	0	0.000946969696969697	0	0.000749737591842855	0	0.0170757737459979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Enhydrobacter	0.000606428138265616	0	0	0.00189393939393939	0	0	0	0.00266808964781217	0.000284414106939704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Psychrobacter	0	0.000985221674876847	0.0174731182795699	0.00213068181818182	0.00965406275140789	0	0.0717113946326441	0.00213447171824973	0	0.081599676832963	0	0	0.134417808219178	0.0662122687439143	0.110240078392945	0	0	0	0	0.0106592972759574	0	0	0	0.0476296958855098	0	0.215232373210815	0	0.0236886632825719
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter	0.154032747119466	0.00443349753694581	0.0228494623655914	0.0369318181818182	0	0	0.0299164100307963	0.0032017075773746	0.00255972696245734	0.0107049080993739	0.043343653250774	0	0	0.0253164556962025	0.0673689367956884	0	0	0.00351493848857645	0	0.0177654954599289	0	0	0.00490196078431373	0.0212432915921288	0	0.0272132885668846	0.000938967136150235	0.00169204737732657
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|NA|NA	0.00505356781888013	0	0	0	0	0	0	0	0.00739476678043231	0	0.00928792569659443	0.00140449438202247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00563380281690141	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Alteromonadaceae|Rheinheimera	0	0	0	0	0	0	0	0	0	0.000807917592405575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000894454382826476	0	0.00300406432231843	0	0.000846023688663283
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia	0	0.000492610837438424	0.00436827956989247	0.00473484848484848	0.00321802091713596	0.00104963262858	0.0215574131104267	0.0261472785485592	0.000284414106939704	0.0317107655019188	0	0	0.00770547945205479	0.0118792599805258	0.0276825085742283	0.00403225806451613	0	0	0	0.00592183181997631	0	0.00892857142857143	0	0.0503130590339893	0	0.00530128998056194	0.0892018779342723	0.00338409475465313
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Rahnella1	0.00040428542551041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000734933855952964	0	0	0	0	0	0	0	0	0	0.00187617260787992	0	0.138967136150235	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|NA	0	0	0	0	0.00241351568785197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Pectobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella	0.00121285627653123	0	0	0.00331439393939394	0	0	0	0	0.00113765642775882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|NA	0.0679199514857489	0	0.000336021505376344	0.0068655303030303	0	0.000749737591842855	0	0.0032017075773746	0.0102389078498294	0.000605938194304181	0.226006191950464	0.0047752808988764	0	0	0.000489955903968643	0	0	0	0	0	0	0.000992063492063492	0.00784313725490196	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter	0.0212249848392965	0	0	0	0	0	0	0	0.000568828213879408	0	0	0.00168539325842697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Kosakonia	0	0	0	0	0	0	0	0	0	0	0	0.00280898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|NA	0	0	0	0	0	0	0	0	0.00255972696245734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187793427230047	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea	0	0	0	0	0	0.000299895036737142	0	0.00693703308431163	0.00967007963594994	0	0.195046439628483	0.027247191011236	0	0	0	0.00403225806451613	0	0	0	0	0	0	0	0	0	0	0.0028169014084507	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.00222356984030726	0	0	0.000946969696969697	0	0.000149947518368571	0	0.0128068303094984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Rosenbergiella	0	0	0	0	0	0	0	0	0.000568828213879408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Raoultella	0.0222356984030726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Vibrionaceae|Photobacterium	0	0.230541871921182	0.0084005376344086	0	0.00482703137570394	0	0.0316761988561373	0	0	0.0307008685114118	0	0	0	0.00214216163583252	0.0313571778539931	0	0	0	0	0.04500592183182	0	0	0	0.0635062611806798	0	0.063792189432762	0	0.0135363790186125
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Shewanellaceae|Shewanella	0	0.0133004926108374	0.434979838709677	0	0.00884955752212389	0	0.29388473383194	0.231590181430096	0	0.29569783882044	0.0247678018575851	0	0.0291095890410959	0.0963972736124635	0.229789318961293	0	0	0	0	0.191077773391236	0	0	0	0.164803220035778	0	0.254285209400954	0	0.0490693739424704
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Arcobacteraceae|Pseudarcobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Arcobacteraceae|Arcobacter	0	0	0	0.00189393939393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Aquaspirillaceae|Rivicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000447227191413238	0	0.00247393532426224	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Chromobacteriaceae|Aquitalea	0.000202142712755205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Aquaspirillaceae|Microvirgula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Aquaspirillaceae|Aquaspirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000883548330093656	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Rhodocyclaceae|Niveibacterium	0.00667070952092177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|TRA3-20|TRA3-20	0.000202142712755205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Comamonas	0.0185971295734789	0	0.000504032258064516	0.00331439393939394	0	0	0	0	0.00113765642775882	0.00706927893354878	0	0	0	0.000389483933787731	0	0	0	0	0	0	0	0	0	0.00201252236135957	0	0.00388761265241209	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|NA	0.00040428542551041	0	0	0.0324337121212121	0	0	0	0.00426894343649947	0.00312855517633675	0.000605938194304181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Tepidimonas	0	0	0	0.000710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000447227191413238	0	0.00123696766213112	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Rhodoferax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	0	0	0	0.00213068181818182	0	0.000149947518368571	0.012758468983722	0.0341515474919957	0	0	0	0.000280898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Aquabacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Pelomonas	0	0	0	0.0177556818181818	0	0.000149947518368571	0	0.0272145144076841	0	0	0.00928792569659443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus	0	0	0	0	0	0	0	0.00373532550693703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Rhodocyclaceae|NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia	0	0	0	0.0213068181818182	0	0	0	0	0.00170648464163823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000938967136150235	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae|Janthinobacterium	0.000606428138265616	0	0.000504032258064516	0	0	0.00344879292247713	0.00307963044434668	0	0	0.032316703696223	0.00928792569659443	0	0	0.00136319376825706	0.00465458108770211	0	0	0	0	0.00118436636399526	0	0	0	0.0138640429338104	0	0.042763739176533	0.000938967136150235	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae|Duganella	0	0	0	0.000236742424242424	0	0	0	0	0.000853242320819113	0.00121187638860836	0	0	0	0.000778967867575463	0	0	0	0	0	0	0	0	0	0	0	0.00123696766213112	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	0	0	0	0.00118371212121212	0	0	0	0.00533617929562433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Limnobacter	0	0	0	0	0	0	0	0.0064034151547492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Ralstonia	0	0	0	0	0	0.00104963262858	0	0.00853788687299893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum	0	0	0	0	0	0	0	0	0	0.00121187638860836	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000223613595706619	0	0.00318077398833716	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Oxalobacteraceae|Undibacterium	0.00101071356377603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Kerstersia	0	0	0	0	0	0	0	0	0	0	0	0.000280898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|NA	0	0	0	0	0	0	0	0	0	0	0	0.000280898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter	0	0	0.000336021505376344	0	0	0.000149947518368571	0	0	0	0.00161583518481115	0	0	0	0	0.000244977951984321	0	0	0	0	0	0	0	0	0.000447227191413238	0	0.000706838664074925	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Advenella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Alcaligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus	0	0	0	0	0	0.000299895036737142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Providencia	0	0	0	0	0	0	0	0	0	0	0.00928792569659443	0.000842696629213483	0	0.000973709834469328	0.000979911807937286	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Aeromonadaceae|Aeromonas	0.00808570851020821	0.00147783251231527	0.0162970430107527	0.00165719696969697	0	0	0.00703915530136384	0	0	0.00929105231266411	0	0	0	0.00253164556962025	0.006859382655561	0	0	0	0	0.00829056454796684	0	0	0	0.00380143112701252	0	0.00406432231843082	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacterales|Enterobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Succinivibrionaceae|Succinivibrio	0	0	0	0	0	0	0	0	0	0	0	0.000280898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Vibrionaceae|Salinivibrio	0	0	0	0	0	0	0	0.0474919957310566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Haemophilus	0	0	0	0.000236742424242424	0	0	0	0.00106723585912487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
