"isolate.id"	"sseqid"	"sample.id"	"medium"	"temp"	"oxygen"	"miseq.id"	"pseudoprod"	"protein.source"	"texture"	"treatment"	"atmosphere"	"freezing"	"daysleft"	"freshness"	"centered_cooking_time_clustered"	"bbd_exp"	"additional_recommendation"	"colony_density"	"after_opening_clustered"	"profile"	"profilelong"	"no.ingredients"	"group"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"A1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B8"	"C1"	"C3"	"A2"	"C5"	"C6"	"C8"	"D1"	"D2"	"D3"	"D4"	"D5"	"A3"	"D6"	"D7"	"D8"	"A4"	"A5"	"A6"	"A7"	"A8"
"389"	"AXPC_067.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"A5"	"pca"	37	"aerobic"	"Veggie5"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	14	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"390"	"AXPC_068.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"A7"	"pca"	37	"aerobic"	"Veggie7"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	13	"f"	"<3 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"391"	"AXPC_069.27F"	"f04ede14e4d3c5d56b0532fa456e0857"	"B2"	"pca"	37	"aerobic"	"Veggie10"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	5	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	"La"	"Lactobacillus"	15	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"392"	"AXPC_071.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"C5"	"pca"	37	"aerobic"	"Veggie21"	"producer 7"	"soy"	"fibrous"	"pre-heated"	"MAP"	"notfrozen"	0	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"no rec."	"Le"	"Leuconostocaceae"	14	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"393"	"AXPC_072.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D1"	"pca"	37	"aerobic"	"Veggie25"	"producer 9"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	10	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Pro"	"Proteobacteria"	16	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"394"	"AXPC_073.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D2"	"pca"	37	"aerobic"	"Veggie26"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	12	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"395"	"AXPC_074.27F"	"dec18fb177e0b0d0aaf24e416374e8bf"	"D3"	"pca"	37	"aerobic"	"Veggie27"	"producer 9"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	16	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0725490196078431	0.00527240773286467	0	0	0	0.0257936507936508	0	0	0	0	0	0
"396"	"AXPC_075.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D5"	"pca"	37	"aerobic"	"Veggie29"	"producer 2"	"pea"	"minced"	"pre-heated"	"MAP"	"notfrozen"	12	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"397"	"AXPC_076.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D6"	"pca"	37	"aerobic"	"Veggie30"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	14	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"398"	"AXPC_077.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D7"	"pca"	37	"aerobic"	"Veggie31"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	12	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"399"	"AXPC_078.27F"	"d6bd1f73310c77d98166642e526b6c11"	"D8"	"pca"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	NA	0.00505356781888013	0	0	0.000473484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"400"	"AXPC_078a.27F"	"d5293633f1dbc34c1ad92a87939edca1"	"A8"	"pca"	37	"aerobic"	"Veggie8"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Le"	"Leuconostocaceae"	15	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactiplantibacillus"	NA	0	0	0	0	0	0.000449842555105713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595238095238095	0	0	0	0	0	0.0313028764805415
"401"	"AXPC_078b.27F"	"fa8c0f7a5b110d2cc46e0e3f557a933b"	"B7"	"pca"	37	"aerobic"	"Veggie15"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	3	"o"	">8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	""	""	21	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Latilactobacillus"	NA	0.000202142712755205	0.428571428571429	0	0.00733901515151515	0.0699919549477072	0.508621982306193	0.0114386273647162	0.00693703308431163	0.74061433447099	0.00545344374873763	0	0.0881849315068493	0.485102239532619	0.00440960313571779	0.479838709677419	0	0	0	0	0.180995475113122	0	0.0382352941176471	0.00223613595706619	0.148217636022514	0.00371090298639336	0	0.111675126903553
"402"	"AXPC_080.27F"	"b81d9d08f27a4a2df82ac173d5b2e308"	"C5"	"pca"	37	"aerobic"	"Veggie21"	"producer 7"	"soy"	"fibrous"	"pre-heated"	"MAP"	"notfrozen"	0	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"no rec."	"Le"	"Leuconostocaceae"	14	"soy-fibrous"	"Unassigned"	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"403"	"AXPC_081.27F"	"d6bd1f73310c77d98166642e526b6c11"	"D8"	"pca"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	NA	0.00505356781888013	0	0	0.000473484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"404"	"AXPC_083.27F"	"a3750812d0075ad564da5386c9d753e9"	"C5"	"pca"	37	"aerobic"	"Veggie21"	"producer 7"	"soy"	"fibrous"	"pre-heated"	"MAP"	"notfrozen"	0	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"no rec."	"Le"	"Leuconostocaceae"	14	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0.000853242320819113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"405"	"AXPC_084.27F"	"a3750812d0075ad564da5386c9d753e9"	"C5"	"pca"	37	"aerobic"	"Veggie21"	"producer 7"	"soy"	"fibrous"	"pre-heated"	"MAP"	"notfrozen"	0	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"no rec."	"Le"	"Leuconostocaceae"	14	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0.000853242320819113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"406"	"AXPC_085.27F"	"7546d2e65f33372bfa3d7cfb024a4595"	"A2"	"pca"	37	"aerobic"	"Veggie2"	"producer 2"	"pea"	"minced"	"raw"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lacticaseibacillus"	NA	0.000606428138265616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00392156862745098	0	0	0	0	0.0456349206349206	0	0	0	0	0	0
"407"	"AXPC_086.27F"	"6f8aeb4c81f4192073ab02aca87944af"	"A2"	"pca"	37	"aerobic"	"Veggie2"	"producer 2"	"pea"	"minced"	"raw"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Latilactobacillus"	NA	0	0	0	0	0	0.0103463787674314	0	0	0.0463594994311718	0	0.000561797752808989	0	0	0	0	0	0	0	0.00118436636399526	0	0	0	0	0	0	0	0
"408"	"AXPC_087.27F"	"dec18fb177e0b0d0aaf24e416374e8bf"	"D3"	"pca"	37	"aerobic"	"Veggie27"	"producer 9"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	16	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0725490196078431	0.00527240773286467	0	0	0	0.0257936507936508	0	0	0	0	0	0
"409"	"AXVR_002.27F"	"b8f1647a9a2597e71b4917a801a0bf95"	"D2"	"vrbd"	37	"aerobic"	"Veggie26"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	12	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0	0	0.000710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"410"	"AXVR_003.27F"	"0ac64478e2d5480c9257f23084df5687"	"D2"	"vrbd"	37	"aerobic"	"Veggie26"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	12	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Pseudochrobactrum"	NA	0	0	0	0.000236742424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"411"	"AXVR_004.27F"	"6f5604369eecead8a354458b683e1443"	"D2"	"vrbd"	37	"aerobic"	"Veggie26"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	12	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	NA	0	0	0	0	0	0	0	0	0.000853242320819113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"412"	"AXVR_007.27F"	"dff7c5bdf9ca4ed536abe146f7515025"	"D3"	"vrbd"	37	"aerobic"	"Veggie27"	"producer 9"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	16	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000244977951984321	0	0	0	0	0	0	0	0	0.000447227191413238	0	0	0	0
"413"	"AXVR_008.27F"	"ed7dc2f1bfe51e2a414b0b5c6d6369f4"	"D4"	"vrbd"	37	"aerobic"	"Veggie28"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	11	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0.00121285627653123	0	0	0	0	0.000149947518368571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"414"	"AXVR_009.27F"	"804d5184a285f4498e38c2eb43de63d6"	"D4"	"vrbd"	37	"aerobic"	"Veggie28"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	11	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	"Acinetobacter_baumannii"	0.00747928037194259	0	0	0.0137310606060606	0	0	0	0	0.00142207053469852	0	0	0	0	0	0	0	0.00351493848857645	0	0	0	0	0.00490196078431373	0	0	0	0	0
"415"	"AXVR_010.27F"	"7a402ab25789a94dad0290300047ae1b"	"D4"	"vrbd"	37	"aerobic"	"Veggie28"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	11	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0	0	0	0.00165719696969697	0	0	0	0	0.00369738339021615	0	0.00252808988764045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"416"	"AXVR_011.27F"	"b8f1647a9a2597e71b4917a801a0bf95"	"D4"	"vrbd"	37	"aerobic"	"Veggie28"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	11	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0	0	0.000710227272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"417"	"AXVR_013.27F"	"802d84a9a3757c576afe024ecb89b9be"	"D7"	"vrbd"	37	"aerobic"	"Veggie31"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	12	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0	0.0030241935483871	0	0	0	0.00615926088869336	0	0	0.00121187638860836	0	0	0.00389483933787731	0.00367466927976482	0	0	0	0	0.00157915515199368	0	0	0	0.00134168157423971	0	0.000883548330093656	0	0
"418"	"AXVR_014.27F"	"14b5e4123e0f3c4ae869b7266934a15f"	"D7"	"vrbd"	37	"aerobic"	"Veggie31"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	12	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0.0206896551724138	0.00940860215053763	0	0	0	0.00791904971403432	0	0	0.00484750555443345	0	0	0.00603700097370983	0.00465458108770211	0	0	0	0	0.00513225424397947	0	0	0	0.00983899821109123	0	0.00812864463686164	0	0
"419"	"AXVR_016.27F"	"97da0005dea8ab1b9e95dc44709ca177"	"D8"	"vrbd"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Comamonas"	NA	0	0	0.000504032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"420"	"AXVR_019.27F"	"ed7dc2f1bfe51e2a414b0b5c6d6369f4"	"D8"	"vrbd"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0.00121285627653123	0	0	0	0	0.000149947518368571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"421"	"AXVR_020.27F"	"4e85420ca036b02352c410d07546f5bc"	"D8"	"vrbd"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0.00040428542551041	0	0	0	0	0	0	0	0	0	0.00112359550561798	0	0	0	0	0	0	0	0	0	0	0.00196078431372549	0	0	0	0	0
"422"	"AXVR_024.27F"	"e1eeb6c006e095c227b8592f1216e049"	"B6"	"vrbd"	37	"aerobic"	"Veggie14"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	3	"o"	">8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	"La"	"Lactobacillus"	12	"soy-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	NA	0	0	0	0	0	0	0	0.0064034151547492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"423"	"AXVR_025.27F"	"5ca4b3e92b7553622b13d1c171286083"	"A1"	"vrbd"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0.000606428138265616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"424"	"AXVR_027.27F"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"A4"	"vrbd"	37	"aerobic"	"Veggie4"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	2	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	18	"pea-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0.0472906403940887	0.037130376344086	0.00142045454545455	0.00884955752212389	0	0.0307963044434668	0.00106723585912487	0	0.0173702282367199	0	0	0.0220058422590068	0.0328270455658991	0	0	0	0	0.0153967627319384	0	0	0	0.0507602862254025	0	0.0220887082523414	0.0234741784037559	0.00423011844331641
"425"	"AXVR_028.27F"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"A4"	"vrbd"	37	"aerobic"	"Veggie4"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	2	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	18	"pea-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0.0472906403940887	0.037130376344086	0.00142045454545455	0.00884955752212389	0	0.0307963044434668	0.00106723585912487	0	0.0173702282367199	0	0	0.0220058422590068	0.0328270455658991	0	0	0	0	0.0153967627319384	0	0	0	0.0507602862254025	0	0.0220887082523414	0.0234741784037559	0.00423011844331641
"426"	"AXVR_029.27F"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"A4"	"vrbd"	37	"aerobic"	"Veggie4"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	2	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	18	"pea-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0.0472906403940887	0.037130376344086	0.00142045454545455	0.00884955752212389	0	0.0307963044434668	0.00106723585912487	0	0.0173702282367199	0	0	0.0220058422590068	0.0328270455658991	0	0	0	0	0.0153967627319384	0	0	0	0.0507602862254025	0	0.0220887082523414	0.0234741784037559	0.00423011844331641
"427"	"AXVR_032.27F"	"0a8db22a9d9bc03ae4aa272d275d38d1"	"A4"	"vrbd"	37	"aerobic"	"Veggie4"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	2	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	18	"pea-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0.0472906403940887	0.037130376344086	0.00142045454545455	0.00884955752212389	0	0.0307963044434668	0.00106723585912487	0	0.0173702282367199	0	0	0.0220058422590068	0.0328270455658991	0	0	0	0	0.0153967627319384	0	0	0	0.0507602862254025	0	0.0220887082523414	0.0234741784037559	0.00423011844331641
"428"	"AXVR_034.27F"	"64845cc1de519d4c8bb9eb55394409cf"	"A8"	"vrbd"	37	"aerobic"	"Veggie8"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Le"	"Leuconostocaceae"	15	"pea-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00375586854460094	0
